wannier90 format for vmcdry.out or HPHI -sdry
         5
      1331
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1
   -5   -5   -5    1    1   0.0217887062   0.0000695914
   -5   -5   -5    1    2   0.0217690206   0.0000695803
   -5   -5   -5    1    3   0.0217685199   0.0000695705
   -5   -5   -5    1    4   0.0217855958   0.0000695681
   -5   -5   -5    1    5   0.0217686651   0.0000695708
   -5   -5   -5    2    1   0.0217690206   0.0000695809
   -5   -5   -5    2    2   0.0217536990   0.0000695764
   -5   -5   -5    2    3   0.0217509920   0.0000695694
   -5   -5   -5    2    4   0.0217687763   0.0000695743
   -5   -5   -5    2    5   0.0217510968   0.0000695713
   -5   -5   -5    3    1   0.0217685199   0.0000695704
   -5   -5   -5    3    2   0.0217509920   0.0000695687
   -5   -5   -5    3    3   0.0217527643   0.0000695578
   -5   -5   -5    3    4   0.0217683928   0.0000695666
   -5   -5   -5    3    5   0.0217506953   0.0000695633
   -5   -5   -5    4    1   0.0217855958   0.0000695688
   -5   -5   -5    4    2   0.0217687763   0.0000695745
   -5   -5   -5    4    3   0.0217683928   0.0000695673
   -5   -5   -5    4    4   0.0217883447   0.0000695854
   -5   -5   -5    4    5   0.0217684945   0.0000695718
   -5   -5   -5    5    1   0.0217686651   0.0000695714
   -5   -5   -5    5    2   0.0217510968   0.0000695714
   -5   -5   -5    5    3   0.0217506953   0.0000695639
   -5   -5   -5    5    4   0.0217684945   0.0000695717
   -5   -5   -5    5    5   0.0217530353   0.0000695637
   -5   -5   -4    1    1   0.0443547796   0.0001355213
   -5   -5   -4    1    2   0.0443345860   0.0001355990
   -5   -5   -4    1    3   0.0443349488   0.0001356099
   -5   -5   -4    1    4   0.0443671245   0.0001354456
   -5   -5   -4    1    5   0.0443438369   0.0001355810
   -5   -5   -4    2    1   0.0443344221   0.0001355972
   -5   -5   -4    2    2   0.0443130215   0.0001356779
   -5   -5   -4    2    3   0.0443138401   0.0001356821
   -5   -5   -4    2    4   0.0443477945   0.0001355157
   -5   -5   -4    2    5   0.0443220729   0.0001356586
   -5   -5   -4    3    1   0.0443350339   0.0001356101
   -5   -5   -4    3    2   0.0443140641   0.0001356841
   -5   -5   -4    3    3   0.0443139350   0.0001357003
   -5   -5   -4    3    4   0.0443482464   0.0001355260
   -5   -5   -4    3    5   0.0443225507   0.0001356693
   -5   -5   -4    4    1   0.0443670044   0.0001354432
   -5   -5   -4    4    2   0.0443477930   0.0001355149
   -5   -5   -4    4    3   0.0443480815   0.0001355234
   -5   -5   -4    4    4   0.0443743049   0.0001353339
   -5   -5   -4    4    5   0.0443549067   0.0001354937
   -5   -5   -4    5    1   0.0443437298   0.0001355789
   -5   -5   -4    5    2   0.0443220937   0.0001356582
   -5   -5   -4    5    3   0.0443223921   0.0001356671
   -5   -5   -4    5    4   0.0443549224   0.0001354941
   -5   -5   -4    5    5   0.0443279554   0.0001356449
   -5   -5   -3    1    1   0.0465012423   0.0001263879
   -5   -5   -3    1    2   0.0464890217   0.0001263676
   -5   -5   -3    1    3   0.0464885285   0.0001263565
   -5   -5   -3    1    4   0.0465435536   0.0001260981
   -5   -5   -3    1    5   0.0465302046   0.0001262840
   -5   -5   -3    2    1   0.0464891238   0.0001263705
   -5   -5   -3    2    2   0.0464773598   0.0001263541
   -5   -5   -3    2    3   0.0464763876   0.0001263474
   -5   -5   -3    2    4   0.0465310074   0.0001260854
   -5   -5   -3    2    5   0.0465189545   0.0001262796
   -5   -5   -3    3    1   0.0464884862   0.0001263556
   -5   -5   -3    3    2   0.0464762347   0.0001263437
   -5   -5   -3    3    3   0.0464763199   0.0001263302
   -5   -5   -3    3    4   0.0465305303   0.0001260743
   -5   -5   -3    3    5   0.0465184560   0.0001262681
   -5   -5   -3    4    1   0.0465436437   0.0001261009
   -5   -5   -3    4    2   0.0465309875   0.0001260857
   -5   -5   -3    4    3   0.0465306748   0.0001260779
   -5   -5   -3    4    4   0.0465826485   0.0001257941
   -5   -5   -3    4    5   0.0465754607   0.0001260083
   -5   -5   -3    5    1   0.0465302830   0.0001262865
   -5   -5   -3    5    2   0.0465189227   0.0001262795
   -5   -5   -3    5    3   0.0465185875   0.0001262714
   -5   -5   -3    5    4   0.0465754472   0.0001260079
   -5   -5   -3    5    5   0.0465624918   0.0001262145
   -5   -5   -2    1    1   0.0491689583   0.0001146537
   -5   -5   -2    1    2   0.0491796292   0.0001146378
   -5   -5   -2    1    3   0.0491805390   0.0001146523
   -5   -5   -2    1    4   0.0492934516   0.0001142808
   -5   -5   -2    1    5   0.0492563796   0.0001144260
   -5   -5   -2    2    1   0.0491796151   0.0001146368
   -5   -5   -2    2    2   0.0491930960   0.0001146255
   -5   -5   -2    2    3   0.0491917918   0.0001146323
   -5   -5   -2    2    4   0.0493059058   0.0001142726
   -5   -5   -2    2    5   0.0492680813   0.0001144058
   -5   -5   -2    3    1   0.0491805551   0.0001146524
   -5   -5   -2    3    2   0.0491918298   0.0001146339
   -5   -5   -2    3    3   0.0491948000   0.0001146531
   -5   -5   -2    3    4   0.0493066037   0.0001142844
   -5   -5   -2    3    5   0.0492688074   0.0001144181
   -5   -5   -2    4    1   0.0492934531   0.0001142794
   -5   -5   -2    4    2   0.0493059298   0.0001142728
   -5   -5   -2    4    3   0.0493065792   0.0001142822
   -5   -5   -2    4    4   0.0494211732   0.0001139377
   -5   -5   -2    4    5   0.0493782299   0.0001140452
   -5   -5   -2    5    1   0.0492563809   0.0001144247
   -5   -5   -2    5    2   0.0492681049   0.0001144061
   -5   -5   -2    5    3   0.0492687835   0.0001144162
   -5   -5   -2    5    4   0.0493782304   0.0001140454
   -5   -5   -2    5    5   0.0493420100   0.0001141685
   -5   -5   -1    1    1   0.0513963528   0.0001052044
   -5   -5   -1    1    2   0.0514225372   0.0001050333
   -5   -5   -1    1    3   0.0514233687   0.0001050541
   -5   -5   -1    1    4   0.0515636859   0.0001045850
   -5   -5   -1    1    5   0.0515194267   0.0001047351
   -5   -5   -1    2    1   0.0514226018   0.0001050346
   -5   -5   -1    2    2   0.0514530183   0.0001048867
   -5   -5   -1    2    3   0.0514520334   0.0001049045
   -5   -5   -1    2    4   0.0515934412   0.0001044599
   -5   -5   -1    2    5   0.0515526004   0.0001045917
   -5   -5   -1    3    1   0.0514233675   0.0001050545
   -5   -5   -1    3    2   0.0514519673   0.0001049037
   -5   -5   -1    3    3   0.0514545104   0.0001049236
   -5   -5   -1    3    4   0.0515939795   0.0001044730
   -5   -5   -1    3    5   0.0515531677   0.0001046055
   -5   -5   -1    4    1   0.0515637849   0.0001045875
   -5   -5   -1    4    2   0.0515934818   0.0001044615
   -5   -5   -1    4    3   0.0515940748   0.0001044749
   -5   -5   -1    4    4   0.0517379152   0.0001040568
   -5   -5   -1    4    5   0.0516992864   0.0001041554
   -5   -5   -1    5    1   0.0515195112   0.0001047372
   -5   -5   -1    5    2   0.0515526242   0.0001045928
   -5   -5   -1    5    3   0.0515532505   0.0001046070
   -5   -5   -1    5    4   0.0516992718   0.0001041550
   -5   -5   -1    5    5   0.0516482390   0.0001042682
   -5   -5    0    1    1   0.0522673246   0.0001015084
   -5   -5    0    1    2   0.0522992608   0.0001014513
   -5   -5    0    1    3   0.0522910915   0.0001013135
   -5   -5    0    1    4   0.0524401255   0.0001008635
   -5   -5    0    1    5   0.0524088723   0.0001010355
   -5   -5    0    2    1   0.0522992609   0.0001014508
   -5   -5    0    2    2   0.0523335696   0.0001013749
   -5   -5    0    2    3   0.0523235210   0.0001012443
   -5   -5    0    2    4   0.0524736568   0.0001007645
   -5   -5    0    2    5   0.0524438557   0.0001009624
   -5   -5    0    3    1   0.0522910915   0.0001013131
   -5   -5    0    3    2   0.0523235210   0.0001012447
   -5   -5    0    3    3   0.0523174285   0.0001011141
   -5   -5    0    3    4   0.0524659668   0.0001006528
   -5   -5    0    3    5   0.0524359603   0.0001008482
   -5   -5    0    4    1   0.0524401256   0.0001008622
   -5   -5    0    4    2   0.0524736568   0.0001007640
   -5   -5    0    4    3   0.0524659668   0.0001006514
   -5   -5    0    4    4   0.0526166576   0.0001001605
   -5   -5    0    4    5   0.0525879872   0.0001003782
   -5   -5    0    5    1   0.0524088723   0.0001010343
   -5   -5    0    5    2   0.0524438557   0.0001009620
   -5   -5    0    5    3   0.0524359603   0.0001008471
   -5   -5    0    5    4   0.0525879872   0.0001003785
   -5   -5    0    5    5   0.0525602981   0.0001005903
   -5   -5    1    1    1   0.0513963528   0.0001052044
   -5   -5    1    1    2   0.0514226018   0.0001050334
   -5   -5    1    1    3   0.0514233675   0.0001050547
   -5   -5    1    1    4   0.0515637849   0.0001045861
   -5   -5    1    1    5   0.0515195112   0.0001047361
   -5   -5    1    2    1   0.0514225372   0.0001050344
   -5   -5    1    2    2   0.0514530183   0.0001048867
   -5   -5    1    2    3   0.0514519672   0.0001049050
   -5   -5    1    2    4   0.0515934818   0.0001044611
   -5   -5    1    2    5   0.0515526242   0.0001045926
   -5   -5    1    3    1   0.0514233687   0.0001050539
   -5   -5    1    3    2   0.0514520334   0.0001049032
   -5   -5    1    3    3   0.0514545104   0.0001049236
   -5   -5    1    3    4   0.0515940748   0.0001044735
   -5   -5    1    3    5   0.0515532505   0.0001046057
   -5   -5    1    4    1   0.0515636858   0.0001045863
   -5   -5    1    4    2   0.0515934412   0.0001044604
   -5   -5    1    4    3   0.0515939795   0.0001044744
   -5   -5    1    4    4   0.0517379152   0.0001040568
   -5   -5    1    4    5   0.0516992718   0.0001041552
   -5   -5    1    5    1   0.0515194266   0.0001047362
   -5   -5    1    5    2   0.0515526004   0.0001045919
   -5   -5    1    5    3   0.0515531676   0.0001046067
   -5   -5    1    5    4   0.0516992864   0.0001041552
   -5   -5    1    5    5   0.0516482390   0.0001042682
   -5   -5    2    1    1   0.0491689583   0.0001146537
   -5   -5    2    1    2   0.0491796151   0.0001146373
   -5   -5    2    1    3   0.0491805551   0.0001146529
   -5   -5    2    1    4   0.0492934531   0.0001142807
   -5   -5    2    1    5   0.0492563809   0.0001144259
   -5   -5    2    2    1   0.0491796292   0.0001146373
   -5   -5    2    2    2   0.0491930960   0.0001146255
   -5   -5    2    2    3   0.0491918298   0.0001146335
   -5   -5    2    2    4   0.0493059298   0.0001142733
   -5   -5    2    2    5   0.0492681049   0.0001144065
   -5   -5    2    3    1   0.0491805390   0.0001146519
   -5   -5    2    3    2   0.0491917918   0.0001146327
   -5   -5    2    3    3   0.0491948000   0.0001146531
   -5   -5    2    3    4   0.0493065791   0.0001142836
   -5   -5    2    3    5   0.0492687835   0.0001144173
   -5   -5    2    4    1   0.0492934516   0.0001142795
   -5   -5    2    4    2   0.0493059058   0.0001142721
   -5   -5    2    4    3   0.0493066037   0.0001142831
   -5   -5    2    4    4   0.0494211732   0.0001139377
   -5   -5    2    4    5   0.0493782304   0.0001140452
   -5   -5    2    5    1   0.0492563797   0.0001144248
   -5   -5    2    5    2   0.0492680813   0.0001144055
   -5   -5    2    5    3   0.0492688074   0.0001144170
   -5   -5    2    5    4   0.0493782299   0.0001140454
   -5   -5    2    5    5   0.0493420100   0.0001141685
   -5   -5    3    1    1   0.0465012423   0.0001263879
   -5   -5    3    1    2   0.0464891238   0.0001263693
   -5   -5    3    1    3   0.0464884861   0.0001263559
   -5   -5    3    1    4   0.0465436437   0.0001260996
   -5   -5    3    1    5   0.0465302830   0.0001262854
   -5   -5    3    2    1   0.0464890217   0.0001263688
   -5   -5    3    2    2   0.0464773598   0.0001263541
   -5   -5    3    2    3   0.0464762347   0.0001263450
   -5   -5    3    2    4   0.0465309875   0.0001260852
   -5   -5    3    2    5   0.0465189227   0.0001262793
   -5   -5    3    3    1   0.0464885286   0.0001263563
   -5   -5    3    3    2   0.0464763876   0.0001263461
   -5   -5    3    3    3   0.0464763199   0.0001263302
   -5   -5    3    3    4   0.0465306748   0.0001260765
   -5   -5    3    3    5   0.0465185875   0.0001262701
   -5   -5    3    4    1   0.0465435536   0.0001260994
   -5   -5    3    4    2   0.0465310074   0.0001260858
   -5   -5    3    4    3   0.0465305302   0.0001260757
   -5   -5    3    4    4   0.0465826485   0.0001257941
   -5   -5    3    4    5   0.0465754472   0.0001260081
   -5   -5    3    5    1   0.0465302045   0.0001262852
   -5   -5    3    5    2   0.0465189545   0.0001262798
   -5   -5    3    5    3   0.0465184560   0.0001262693
   -5   -5    3    5    4   0.0465754608   0.0001260081
   -5   -5    3    5    5   0.0465624918   0.0001262145
   -5   -5    4    1    1   0.0443547796   0.0001355213
   -5   -5    4    1    2   0.0443344221   0.0001355976
   -5   -5    4    1    3   0.0443350339   0.0001356106
   -5   -5    4    1    4   0.0443670044   0.0001354445
   -5   -5    4    1    5   0.0443437298   0.0001355801
   -5   -5    4    2    1   0.0443345861   0.0001355985
   -5   -5    4    2    2   0.0443130215   0.0001356779
   -5   -5    4    2    3   0.0443140641   0.0001356837
   -5   -5    4    2    4   0.0443477930   0.0001355154
   -5   -5    4    2    5   0.0443220937   0.0001356586
   -5   -5    4    3    1   0.0443349488   0.0001356095
   -5   -5    4    3    2   0.0443138401   0.0001356824
   -5   -5    4    3    3   0.0443139350   0.0001357003
   -5   -5    4    3    4   0.0443480815   0.0001355248
   -5   -5    4    3    5   0.0443223921   0.0001356682
   -5   -5    4    4    1   0.0443671246   0.0001354443
   -5   -5    4    4    2   0.0443477945   0.0001355152
   -5   -5    4    4    3   0.0443482464   0.0001355247
   -5   -5    4    4    4   0.0443743049   0.0001353339
   -5   -5    4    4    5   0.0443549224   0.0001354939
   -5   -5    4    5    1   0.0443438369   0.0001355799
   -5   -5    4    5    2   0.0443220729   0.0001356582
   -5   -5    4    5    3   0.0443225508   0.0001356682
   -5   -5    4    5    4   0.0443549067   0.0001354939
   -5   -5    4    5    5   0.0443279554   0.0001356449
   -5   -5    5    1    1   0.0217887062   0.0000695914
   -5   -5    5    1    2   0.0217690206   0.0000695803
   -5   -5    5    1    3   0.0217685199   0.0000695705
   -5   -5    5    1    4   0.0217855958   0.0000695681
   -5   -5    5    1    5   0.0217686651   0.0000695708
   -5   -5    5    2    1   0.0217690206   0.0000695809
   -5   -5    5    2    2   0.0217536990   0.0000695764
   -5   -5    5    2    3   0.0217509920   0.0000695694
   -5   -5    5    2    4   0.0217687763   0.0000695743
   -5   -5    5    2    5   0.0217510968   0.0000695713
   -5   -5    5    3    1   0.0217685199   0.0000695704
   -5   -5    5    3    2   0.0217509920   0.0000695687
   -5   -5    5    3    3   0.0217527643   0.0000695578
   -5   -5    5    3    4   0.0217683928   0.0000695666
   -5   -5    5    3    5   0.0217506953   0.0000695633
   -5   -5    5    4    1   0.0217855958   0.0000695688
   -5   -5    5    4    2   0.0217687763   0.0000695745
   -5   -5    5    4    3   0.0217683928   0.0000695673
   -5   -5    5    4    4   0.0217883447   0.0000695854
   -5   -5    5    4    5   0.0217684945   0.0000695718
   -5   -5    5    5    1   0.0217686651   0.0000695714
   -5   -5    5    5    2   0.0217510968   0.0000695714
   -5   -5    5    5    3   0.0217506953   0.0000695639
   -5   -5    5    5    4   0.0217684945   0.0000695717
   -5   -5    5    5    5   0.0217530353   0.0000695637
   -5   -4   -5    1    1   0.0443700080   0.0001354011
   -5   -4   -5    1    2   0.0443531128   0.0001355322
   -5   -4   -5    1    3   0.0443447369   0.0001355581
   -5   -4   -5    1    4   0.0443678457   0.0001354506
   -5   -4   -5    1    5   0.0443456816   0.0001355469
   -5   -4   -5    2    1   0.0443530057   0.0001355314
   -5   -4   -5    2    2   0.0443285300   0.0001356538
   -5   -4   -5    2    3   0.0443226703   0.0001356723
   -5   -4   -5    2    4   0.0443462159   0.0001355522
   -5   -4   -5    2    5   0.0443220926   0.0001356599
   -5   -4   -5    3    1   0.0443447872   0.0001355571
   -5   -4   -5    3    2   0.0443228153   0.0001356718
   -5   -4   -5    3    3   0.0443138903   0.0001356992
   -5   -4   -5    3    4   0.0443384039   0.0001355769
   -5   -4   -5    3    5   0.0443137092   0.0001356793
   -5   -4   -5    4    1   0.0443677735   0.0001354478
   -5   -4   -5    4    2   0.0443462206   0.0001355498
   -5   -4   -5    4    3   0.0443382983   0.0001355754
   -5   -4   -5    4    4   0.0443575866   0.0001354445
   -5   -4   -5    4    5   0.0443361020   0.0001355597
   -5   -4   -5    5    1   0.0443456196   0.0001355444
   -5   -4   -5    5    2   0.0443221160   0.0001356579
   -5   -4   -5    5    3   0.0443136116   0.0001356782
   -5   -4   -5    5    4   0.0443361190   0.0001355601
   -5   -4   -5    5    5   0.0443124922   0.0001356700
   -5   -4   -4    1    1   0.0905233852   0.0002633887
   -5   -4   -4    1    2   0.0904815658   0.0002634632
   -5   -4   -4    1    3   0.0904636665   0.0002635235
   -5   -4   -4    1    4   0.0905406589   0.0002632564
   -5   -4   -4    1    5   0.0904806539   0.0002634503
   -5   -4   -4    2    1   0.0904818550   0.0002634654
   -5   -4   -4    2    2   0.0904359948   0.0002635529
   -5   -4   -4    2    3   0.0904213072   0.0002636169
   -5   -4   -4    2    4   0.0904965422   0.0002633738
   -5   -4   -4    2    5   0.0904385639   0.0002635515
   -5   -4   -4    3    1   0.0904638139   0.0002635242
   -5   -4   -4    3    2   0.0904211359   0.0002636156
   -5   -4   -4    3    3   0.0903980202   0.0002636803
   -5   -4   -4    3    4   0.0904788427   0.0002634266
   -5   -4   -4    3    5   0.0904203029   0.0002636038
   -5   -4   -4    4    1   0.0905413374   0.0002632607
   -5   -4   -4    4    2   0.0904968985   0.0002633762
   -5   -4   -4    4    3   0.0904794261   0.0002634299
   -5   -4   -4    4    4   0.0905572835   0.0002632101
   -5   -4   -4    4    5   0.0904960864   0.0002633628
   -5   -4   -4    5    1   0.0904812465   0.0002634538
   -5   -4   -4    5    2   0.0904388355   0.0002635531
   -5   -4   -4    5    3   0.0904207904   0.0002636064
   -5   -4   -4    5    4   0.0904959911   0.0002633621
   -5   -4   -4    5    5   0.0904345025   0.0002635270
   -5   -4   -3    1    1   0.0951686301   0.0002431616
   -5   -4   -3    1    2   0.0951687534   0.0002431719
   -5   -4   -3    1    3   0.0951407972   0.0002432749
   -5   -4   -3    1    4   0.0952879796   0.0002428178
   -5   -4   -3    1    5   0.0952222058   0.0002430414
   -5   -4   -3    2    1   0.0951687671   0.0002431728
   -5   -4   -3    2    2   0.0951689192   0.0002431984
   -5   -4   -3    2    3   0.0951390759   0.0002432852
   -5   -4   -3    2    4   0.0952862146   0.0002428399
   -5   -4   -3    2    5   0.0952214997   0.0002430530
   -5   -4   -3    3    1   0.0951403077   0.0002432647
   -5   -4   -3    3    2   0.0951385795   0.0002432744
   -5   -4   -3    3    3   0.0951044376   0.0002433681
   -5   -4   -3    3    4   0.0952541770   0.0002429185
   -5   -4   -3    3    5   0.0951886308   0.0002431389
   -5   -4   -3    4    1   0.0952872448   0.0002428032
   -5   -4   -3    4    2   0.0952854664   0.0002428250
   -5   -4   -3    4    3   0.0952539075   0.0002429134
   -5   -4   -3    4    4   0.0954014088   0.0002424766
   -5   -4   -3    4    5   0.0953374838   0.0002426838
   -5   -4   -3    5    1   0.0952215644   0.0002430287
   -5   -4   -3    5    2   0.0952208488   0.0002430399
   -5   -4   -3    5    3   0.0951884607   0.0002431359
   -5   -4   -3    5    4   0.0953375864   0.0002426858
   -5   -4   -3    5    5   0.0952699615   0.0002428982
   -5   -4   -2    1    1   0.1010615173   0.0002176835
   -5   -4   -2    1    2   0.1011051167   0.0002175376
   -5   -4   -2    1    3   0.1010651173   0.0002176813
   -5   -4   -2    1    4   0.1013139912   0.0002168992
   -5   -4   -2    1    5   0.1012168202   0.0002171276
   -5   -4   -2    2    1   0.1011054481   0.0002175396
   -5   -4   -2    2    2   0.1011513044   0.0002174249
   -5   -4   -2    2    3   0.1011099161   0.0002175552
   -5   -4   -2    2    4   0.1013629504   0.0002168136
   -5   -4   -2    2    5   0.1012653308   0.0002170144
   -5   -4   -2    3    1   0.1010651891   0.0002176809
   -5   -4   -2    3    2   0.1011096618   0.0002175535
   -5   -4   -2    3    3   0.1010665475   0.0002176947
   -5   -4   -2    3    4   0.1013194643   0.0002169387
   -5   -4   -2    3    5   0.1012199276   0.0002171389
   -5   -4   -2    4    1   0.1013146196   0.0002169018
   -5   -4   -2    4    2   0.1013632713   0.0002168153
   -5   -4   -2    4    3   0.1013200207   0.0002169405
   -5   -4   -2    4    4   0.1015751016   0.0002162324
   -5   -4   -2    4    5   0.1014725553   0.0002163918
   -5   -4   -2    5    1   0.1012173714   0.0002171298
   -5   -4   -2    5    2   0.1012655663   0.0002170154
   -5   -4   -2    5    3   0.1012204051   0.0002171404
   -5   -4   -2    5    4   0.1014724684   0.0002163914
   -5   -4   -2    5    5   0.1013725273   0.0002165718
   -5   -4   -1    1    1   0.1059790553   0.0001967110
   -5   -4   -1    1    2   0.1060457302   0.0001964084
   -5   -4   -1    1    3   0.1060030759   0.0001965620
   -5   -4   -1    1    4   0.1063139664   0.0001955178
   -5   -4   -1    1    5   0.1062267529   0.0001958787
   -5   -4   -1    2    1   0.1060451776   0.0001964011
   -5   -4   -1    2    2   0.1061071754   0.0001960666
   -5   -4   -1    2    3   0.1060697464   0.0001962344
   -5   -4   -1    2    4   0.1063744642   0.0001951460
   -5   -4   -1    2    5   0.1062870321   0.0001955336
   -5   -4   -1    3    1   0.1060032117   0.0001965608
   -5   -4   -1    3    2   0.1060703943   0.0001962400
   -5   -4   -1    3    3   0.1060233032   0.0001964039
   -5   -4   -1    3    4   0.1063360232   0.0001953359
   -5   -4   -1    3    5   0.1062457389   0.0001957113
   -5   -4   -1    4    1   0.1063133222   0.0001955045
   -5   -4   -1    4    2   0.1063742907   0.0001951395
   -5   -4   -1    4    3   0.1063353035   0.0001953242
   -5   -4   -1    4    4   0.1066446797   0.0001941987
   -5   -4   -1    4    5   0.1065575174   0.0001946207
   -5   -4   -1    5    1   0.1062261958   0.0001958672
   -5   -4   -1    5    2   0.1062869638   0.0001955289
   -5   -4   -1    5    3   0.1062450972   0.0001957014
   -5   -4   -1    5    4   0.1065576131   0.0001946226
   -5   -4   -1    5    5   0.1064739659   0.0001950223
   -5   -4    0    1    1   0.1078777710   0.0001886137
   -5   -4    0    1    2   0.1079746726   0.0001882929
   -5   -4    0    1    3   0.1079010389   0.0001883824
   -5   -4    0    1    4   0.1082739597   0.0001872507
   -5   -4    0    1    5   0.1081657057   0.0001875826
